0,0.01_10_15_0_put,0.01_10_15_0_call,0.03_10_15_0_put,0.03_10_15_0_call,0.05_10_15_0_put,0.05_10_15_0_call,0.1_10_15_0_put,0.1_10_15_0_call,0.15_10_15_0_put,0.15_10_15_0_call,0.2_10_15_0_put,0.2_10_15_0_call,0.25_10_15_0_put,0.25_10_15_0_call,0.3_10_15_0_put,0.3_10_15_0_call,0.35_10_15_0_put,0.35_10_15_0_call,0.4_10_15_0_put,0.4_10_15_0_call,0.45_10_15_0_put,0.45_10_15_0_call,0.5_10_15_0_put,0.5_10_15_0_call,0.01_10_16_0_put,0.01_10_16_0_call,0.03_10_16_0_put,0.03_10_16_0_call,0.05_10_16_0_put,0.05_10_16_0_call,0.1_10_16_0_put,0.1_10_16_0_call,0.15_10_16_0_put,0.15_10_16_0_call,0.2_10_16_0_put,0.2_10_16_0_call,0.25_10_16_0_put,0.25_10_16_0_call,0.3_10_16_0_put,0.3_10_16_0_call,0.35_10_16_0_put,0.35_10_16_0_call,0.4_10_16_0_put,0.4_10_16_0_call,0.45_10_16_0_put,0.45_10_16_0_call,0.5_10_16_0_put,0.5_10_16_0_call,0.01_11_15_0_put,0.01_11_15_0_call,0.03_11_15_0_put,0.03_11_15_0_call,0.05_11_15_0_put,0.05_11_15_0_call,0.1_11_15_0_put,0.1_11_15_0_call,0.15_11_15_0_put,0.15_11_15_0_call,0.2_11_15_0_put,0.2_11_15_0_call,0.25_11_15_0_put,0.25_11_15_0_call,0.3_11_15_0_put,0.3_11_15_0_call,0.35_11_15_0_put,0.35_11_15_0_call,0.4_11_15_0_put,0.4_11_15_0_call,0.45_11_15_0_put,0.45_11_15_0_call,0.5_11_15_0_put,0.5_11_15_0_call,0.01_11_16_0_put,0.01_11_16_0_call,0.03_11_16_0_put,0.03_11_16_0_call,0.05_11_16_0_put,0.05_11_16_0_call,0.1_11_16_0_put,0.1_11_16_0_call,0.15_11_16_0_put,0.15_11_16_0_call,0.2_11_16_0_put,0.2_11_16_0_call,0.25_11_16_0_put,0.25_11_16_0_call,0.3_11_16_0_put,0.3_11_16_0_call,0.35_11_16_0_put,0.35_11_16_0_call,0.4_11_16_0_put,0.4_11_16_0_call,0.45_11_16_0_put,0.45_11_16_0_call,0.5_11_16_0_put,0.5_11_16_0_call,0.01_13_15_0_put,0.01_13_15_0_call,0.03_13_15_0_put,0.03_13_15_0_call,0.05_13_15_0_put,0.05_13_15_0_call,0.1_13_15_0_put,0.1_13_15_0_call,0.15_13_15_0_put,0.15_13_15_0_call,0.2_13_15_0_put,0.2_13_15_0_call,0.25_13_15_0_put,0.25_13_15_0_call,0.3_13_15_0_put,0.3_13_15_0_call,0.35_13_15_0_put,0.35_13_15_0_call,0.4_13_15_0_put,0.4_13_15_0_call,0.45_13_15_0_put,0.45_13_15_0_call,0.5_13_15_0_put,0.5_13_15_0_call,0.01_13_16_0_put,0.01_13_16_0_call,0.03_13_16_0_put,0.03_13_16_0_call,0.05_13_16_0_put,0.05_13_16_0_call,0.1_13_16_0_put,0.1_13_16_0_call,0.15_13_16_0_put,0.15_13_16_0_call,0.2_13_16_0_put,0.2_13_16_0_call,0.25_13_16_0_put,0.25_13_16_0_call,0.3_13_16_0_put,0.3_13_16_0_call,0.35_13_16_0_put,0.35_13_16_0_call,0.4_13_16_0_put,0.4_13_16_0_call,0.45_13_16_0_put,0.45_13_16_0_call,0.5_13_16_0_put,0.5_13_16_0_call,0.01_15_15_1_put,0.01_15_15_1_call,0.03_15_15_1_put,0.03_15_15_1_call,0.05_15_15_1_put,0.05_15_15_1_call,0.1_15_15_1_put,0.1_15_15_1_call,0.15_15_15_1_put,0.15_15_15_1_call,0.2_15_15_1_put,0.2_15_15_1_call,0.25_15_15_1_put,0.25_15_15_1_call,0.3_15_15_1_put,0.3_15_15_1_call,0.35_15_15_1_put,0.35_15_15_1_call,0.4_15_15_1_put,0.4_15_15_1_call,0.45_15_15_1_put,0.45_15_15_1_call,0.5_15_15_1_put,0.5_15_15_1_call,0.01_15_16_1_put,0.01_15_16_1_call,0.03_15_16_1_put,0.03_15_16_1_call,0.05_15_16_1_put,0.05_15_16_1_call,0.1_15_16_1_put,0.1_15_16_1_call,0.15_15_16_1_put,0.15_15_16_1_call,0.2_15_16_1_put,0.2_15_16_1_call,0.25_15_16_1_put,0.25_15_16_1_call,0.3_15_16_1_put,0.3_15_16_1_call,0.35_15_16_1_put,0.35_15_16_1_call,0.4_15_16_1_put,0.4_15_16_1_call,0.45_15_16_1_put,0.45_15_16_1_call,0.5_15_16_1_put,0.5_15_16_1_call,0.01_12_12_1_put,0.01_12_12_1_call,0.03_12_12_1_put,0.03_12_12_1_call,0.05_12_12_1_put,0.05_12_12_1_call,0.1_12_12_1_put,0.1_12_12_1_call,0.15_12_12_1_put,0.15_12_12_1_call,0.2_12_12_1_put,0.2_12_12_1_call,0.25_12_12_1_put,0.25_12_12_1_call,0.3_12_12_1_put,0.3_12_12_1_call,0.35_12_12_1_put,0.35_12_12_1_call,0.4_12_12_1_put,0.4_12_12_1_call,0.45_12_12_1_put,0.45_12_12_1_call,0.5_12_12_1_put,0.5_12_12_1_call,0.01_15_16_7_put,0.01_15_16_7_call,0.03_15_16_7_put,0.03_15_16_7_call,0.05_15_16_7_put,0.05_15_16_7_call,0.1_15_16_7_put,0.1_15_16_7_call,0.15_15_16_7_put,0.15_15_16_7_call,0.2_15_16_7_put,0.2_15_16_7_call,0.25_15_16_7_put,0.25_15_16_7_call,0.3_15_16_7_put,0.3_15_16_7_call,0.35_15_16_7_put,0.35_15_16_7_call,0.4_15_16_7_put,0.4_15_16_7_call,0.45_15_16_7_put,0.45_15_16_7_call,0.5_15_16_7_put,0.5_15_16_7_call,0.01_15_16_14_put,0.01_15_16_14_call,0.03_15_16_14_put,0.03_15_16_14_call,0.05_15_16_14_put,0.05_15_16_14_call,0.1_15_16_14_put,0.1_15_16_14_call,0.15_15_16_14_put,0.15_15_16_14_call,0.2_15_16_14_put,0.2_15_16_14_call,0.25_15_16_14_put,0.25_15_16_14_call,0.3_15_16_14_put,0.3_15_16_14_call,0.35_15_16_14_put,0.35_15_16_14_call,0.4_15_16_14_put,0.4_15_16_14_call,0.45_15_16_14_put,0.45_15_16_14_call,0.5_15_16_14_put,0.5_15_16_14_call,0.01_15_16_28_put,0.01_15_16_28_call,0.03_15_16_28_put,0.03_15_16_28_call,0.05_15_16_28_put,0.05_15_16_28_call,0.1_15_16_28_put,0.1_15_16_28_call,0.15_15_16_28_put,0.15_15_16_28_call,0.2_15_16_28_put,0.2_15_16_28_call,0.25_15_16_28_put,0.25_15_16_28_call,0.3_15_16_28_put,0.3_15_16_28_call,0.35_15_16_28_put,0.35_15_16_28_call,0.4_15_16_28_put,0.4_15_16_28_call,0.45_15_16_28_put,0.45_15_16_28_call,0.5_15_16_28_put,0.5_15_16_28_call,0.01_15_16_42_put,0.01_15_16_42_call,0.03_15_16_42_put,0.03_15_16_42_call,0.05_15_16_42_put,0.05_15_16_42_call,0.1_15_16_42_put,0.1_15_16_42_call,0.15_15_16_42_put,0.15_15_16_42_call,0.2_15_16_42_put,0.2_15_16_42_call,0.25_15_16_42_put,0.25_15_16_42_call,0.3_15_16_42_put,0.3_15_16_42_call,0.35_15_16_42_put,0.35_15_16_42_call,0.4_15_16_42_put,0.4_15_16_42_call,0.45_15_16_42_put,0.45_15_16_42_call,0.5_15_16_42_put,0.5_15_16_42_call
2019-10-25,0,0.38,0,0.57,0,1.71,0.095,1.995,0.095,1.995,0.285,1.995,0.285,1.995,0.475,1.995,0.475,1.995,0.475,1.995,0.855,1.995,0.855,1.995,0,0.38,0,0.57,0,1.9,0.095,2.945,0.095,2.945,0.285,2.755,0.285,2.755,0.475,2.755,0.475,2.755,0.475,2.945,0.855,2.945,0.855,2.945,0,0,0,0.19,0,0.38,0.095,0.475,0.285,0.475,0.285,1.615,0.285,1.615,0.475,1.615,0.475,1.615,0.475,1.995,1.615,1.995,1.615,1.995,0,0,0,0.19,0,0.38,0.095,0.475,0.285,0.475,0.285,1.805,0.285,1.805,0.475,1.805,0.475,1.805,0.475,2.945,1.995,2.945,1.995,2.945,0,0,0,0,0,0,0.19,0,0.285,0.285,0.285,0.285,1.045,0.285,1.045,1.045,1.045,1.045,1.045,1.045,1.045,1.045,1.805,1.045,0,0,0,0,0,0,0.19,0,0.285,0.285,0.285,0.285,1.425,0.285,1.425,1.235,1.425,1.235,1.425,1.235,1.425,1.235,2.375,1.235,0,0,0,0.19,0,0.38,0.095,0.475,0.095,1.71,0.095,2.185,0.19,2.185,0.475,2.09,0.475,2.09,0.57,1.805,0.57,1.805,0.57,1.52,0,0,0,0.19,0,0.38,0.095,0.475,0.095,1.9,0.095,3.135,0.19,3.135,0.475,2.85,0.475,2.85,0.57,2.755,0.57,2.755,0.57,1.71,0,0,0,0,0.095,0.19,0.095,0.285,0.19,0.475,0.19,1.33,0.475,1.33,0.475,1.615,0.57,1.615,0.57,1.71,0.855,1.71,0.855,1.615,0,0,0,0,0,0,0,0,0,0.19,0,0.285,0.095,0.475,0.095,0.475,0.19,0.475,0.19,0.285,0.19,0.57,0.38,0.57,0,0,0,0,0,0,0,0,0,0,0.095,0.095,0.095,0.095,0.19,0.19,0.19,0.19,0.285,0.285,0.285,0.285,0.38,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-28,0,0,0,0,0,0,0.19,0.285,0.285,0.285,0.285,0.285,0.855,0.665,0.855,0.665,0.855,0.665,1.615,0.665,1.615,2.185,1.615,2.185,0,0,0,0,0,0,0.19,0.285,0.285,0.285,0.285,0.285,0.855,0.665,0.855,0.665,0.855,0.665,2.565,0.665,2.565,2.945,2.565,2.945,0,0,0,0,0,0,0.19,0,0.285,0.285,0.285,0.285,0.665,0.285,0.665,0.285,0.665,1.805,0.665,1.805,1.425,1.805,1.425,1.805,0,0,0,0,0,0,0.19,0,0.285,0.285,0.285,0.285,0.665,0.285,0.665,0.285,0.665,2.565,0.665,2.565,2.375,2.565,2.375,2.565,0,0,0,0,0,0,0,0.285,0.095,0.285,0.095,0.285,0.475,1.045,0.475,1.045,0.475,1.045,0.475,1.045,0.475,1.045,1.045,1.045,0,0,0,0,0,0,0,0.285,0.095,0.285,0.095,0.285,0.475,1.805,0.475,1.805,0.475,1.805,0.475,1.805,0.475,1.805,1.995,1.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.285,0.095,2.945,0.19,2.755,0.19,3.23,0.285,5.415,0.285,4.56,0.38,3.8,0.475,1.425,0.57,1.33,0,0,0,0,0,0.095,0,0.095,0,0.095,0,0.095,0,0.19,0,0.095,0,0.19,0.095,0.095,0,0.19,0.095,0.095,0,0,0,0,0,0,0,0.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.095,0.095,0.19,0.19,0.19,0.285,0.285,0.285,0.38,0.38,0.38,0.38,0.475,0,0,0,0,0,0,0,0,0,0,0.095,0.095,0.095,0.19,0.19,0.19,0.285,0.285,0.285,0.38,0.38,0.38,0.38,0.475,0,0,0,0,0,0.095,0,0.095,0,0.095,0.095,0.285,0.19,0.285,0.19,0.38,0.285,0.38,0.38,0.475,0.38,0.57,0.475,0.57,0,0,0,0,0,0,0,0,0.095,0,0,0,0.095,0.095,0,0,0.095,0.095,0,0,0.285,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0,0,0,0,0.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-30,0,0,0.19,0,0.19,0,0.095,0.095,0.285,0.095,0.285,0.285,0.475,1.045,1.045,1.045,1.045,1.615,1.235,1.615,1.235,2.185,1.425,2.185,0,0,0.19,0,0.19,0,0.095,0.095,0.285,0.095,0.285,0.855,0.475,2.375,1.045,2.375,1.045,3.325,1.235,3.325,1.235,3.325,1.425,3.325,0,0,0,0,0,0,0.19,0.095,0.285,0.095,0.475,0.285,0.855,1.045,0.855,1.045,1.045,1.045,1.045,1.615,1.425,1.615,1.425,2.185,0,0,0,0,0,0,0.19,0.095,0.285,0.095,0.475,0.855,0.855,2.375,0.855,2.375,1.045,2.375,1.045,3.325,1.425,3.325,1.425,3.325,0,0,0,0,0,0,0.095,0.19,0.095,0.095,0.285,0.095,0.475,1.045,0.855,1.045,0.855,1.615,1.045,1.615,1.045,2.185,1.235,2.185,0,0,0,0,0,0,0.095,0.19,0.095,0.665,0.285,0.665,0.475,2.375,0.855,2.375,0.855,3.325,1.045,3.325,1.045,3.325,1.235,3.325,0,0,0,0,0.19,0,0.095,0.19,0.285,0.19,0.285,0.38,0.475,0.475,0.95,0.76,1.045,1.425,1.235,1.9,1.52,1.9,1.52,2.47,0,0,0,0,0.19,0,0.095,0.19,0.285,0.19,0.285,0.38,0.475,1.045,0.95,1.33,1.045,2.755,1.235,3.61,1.52,3.61,1.52,3.61,0,0,0,0,0.19,0.095,0.095,0.19,0.285,0.285,0.57,0.38,0.57,1.045,0.57,0.95,1.235,0.95,1.52,1.14,1.52,1.33,1.425,1.33,0,0,0,0,0.095,0,0,0,0.095,0,0,0,0.095,0.19,0.19,0.19,0.095,0.19,0.19,0.285,0.095,0.19,0.19,0.095,0,0,0,0,0,0,0,0,0,0,0.095,0,0,0,0,0.095,0,0.19,0,0.19,0.095,0,0,0.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-31,0,0,0.19,0,0.38,0,0.57,0,1.045,0.095,1.805,0.095,2.565,0.285,2.565,0.285,2.565,0.285,2.565,0.855,2.565,0.855,2.375,0.855,0,0,0.19,0,0.38,0,0.57,0,1.045,0.095,1.805,0.095,3.325,0.285,3.325,0.285,3.515,0.285,3.515,0.855,3.515,0.855,2.945,0.855,0,0,0,0,0.19,0,0.285,0.095,0.665,0.095,0.665,0.475,1.425,0.475,1.425,0.475,2.185,0.475,2.185,1.235,2.185,1.235,2.185,1.235,0,0,0,0,0.19,0,0.285,0.095,0.665,0.095,0.665,0.475,1.425,0.475,1.425,0.475,2.945,0.475,2.945,2.755,2.945,2.755,3.135,2.755,0,0,0,0,0,0,0.095,0.095,0.095,0.095,0.095,0.475,0.475,0.475,0.475,0.475,1.235,1.235,1.235,1.235,1.235,1.235,1.235,1.995,0,0,0,0,0,0,0.095,0.095,0.095,0.095,0.095,1.995,0.475,1.995,0.475,1.995,1.235,3.135,1.235,3.135,1.235,3.135,1.235,3.325,0,0,0,0,0,0,0.38,0.095,1.045,0.285,1.9,0.475,2.565,0.475,2.755,0.665,2.66,0.76,2.28,0.95,2.47,1.045,2.565,1.33,0,0,0,0,0,0,0.38,0.095,1.045,0.285,1.9,0.475,3.325,0.475,3.705,0.665,3.61,0.76,2.85,0.95,3.04,1.045,3.135,1.33,0,0,0,0,0,0,0.095,0.19,0.285,0.19,0.38,0.38,1.805,0.57,1.9,0.76,1.14,0.855,1.33,1.14,1.995,1.71,1.995,1.805,0,0,0,0,0,0,0,0,0.19,0,0,0.095,0.19,0.19,0.19,0.19,0.475,0.19,0.38,0.38,0.285,0.285,0.475,0.19,0,0,0,0,0,0,0,0.095,0,0,0,0.095,0,0.095,0.095,0.285,0,0.095,0,0.095,0.095,0.095,0.095,0.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-01,0,0,0,0,0,0.19,0,0.475,0.095,0.475,0.285,1.425,0.285,1.425,0.285,1.425,0.285,1.995,0.665,1.995,0.665,1.995,1.425,1.995,0,0,0,0,0,0.19,0,0.475,0.095,0.475,0.285,2.375,0.285,2.375,0.285,2.375,0.285,3.325,0.665,3.325,0.665,3.325,1.805,3.325,0,0,0,0,0,0,0.19,0,0.285,0.285,0.665,0.285,0.665,1.235,0.665,1.235,1.425,1.235,1.425,1.235,1.425,1.235,1.425,1.995,0,0,0,0,0,0,0.19,0,0.285,0.285,0.665,0.285,0.665,2.185,0.665,2.185,1.805,2.185,1.805,2.185,1.805,2.185,1.805,3.325,0,0,0,0,0,0.38,0,0.38,0.095,1.045,0.095,1.045,0.285,1.045,0.285,1.425,0.285,1.425,0.285,1.425,0.285,1.425,1.045,1.425,0,0,0,0,0,0.38,0,0.38,0.095,1.995,0.095,1.995,0.285,1.995,0.285,2.755,0.285,2.755,0.285,2.755,0.285,2.755,1.425,2.755,0,0,0,0.57,0,1.52,0.095,2.945,0.095,3.99,0.095,4.655,0.19,4.655,0.19,2.85,0.285,1.805,0.285,1.805,0.285,1.52,0.38,1.52,0,0,0,0.57,0,2.47,0.095,3.515,0.095,4.94,0.095,5.985,0.19,5.985,0.19,2.85,0.285,2.185,0.285,2.185,0.285,1.52,0.38,1.52,0,0,0,0.38,0,0.76,0.095,1.235,0.095,1.425,0.19,1.9,0.19,1.805,0.285,1.805,0.285,1.9,0.285,1.9,0.38,1.615,0.38,1.52,0,0,0,0,0,0,0,0,0,0.095,0.095,0.475,0.095,0.38,0.19,0.76,0.285,0.855,0.285,0.665,0.38,0.57,0.475,0.57,0,0,0,0,0,0,0,0.095,0,0.19,0,0.285,0.095,0.285,0.19,0.285,0.19,0.285,0.19,0.285,0.19,0.285,0.285,0.285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-04,0,0,0,0,0,0,0.19,0.19,0.285,0.285,0.285,0.285,0.855,0.285,0.855,0.855,0.855,0.855,1.615,0.855,1.615,0.855,1.615,1.805,0,0,0,0,0,0,0.19,0.19,0.285,0.285,0.285,0.285,1.805,0.285,1.805,0.855,1.805,0.855,3.515,0.855,3.515,0.855,3.515,2.375,0,0,0,0,0,0,0,0.095,0.095,0.095,0.475,0.095,0.475,0.665,0.475,0.665,0.475,0.665,1.235,1.615,1.235,1.615,1.235,1.615,0,0,0,0,0,0,0,0.095,0.095,0.095,1.425,0.095,1.425,0.665,1.425,0.665,1.425,0.665,3.135,2.185,3.135,2.185,3.135,2.185,0,0,0,0,0,0,0.19,0,0.19,0,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,1.045,1.235,1.045,1.235,1.045,1.235,0,0,0,0,0,0,0.19,0,0.19,0,1.235,0.285,1.235,0.285,1.235,0.285,1.235,0.285,2.945,1.805,2.945,1.805,2.945,1.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.19,0.095,1.235,0.095,2.66,0.19,3.895,0.095,3.61,0.285,3.135,0.38,2.565,0.38,1.425,0.475,1.235,0.475,1.33,0,0,0,0.095,0,0.095,0,0.19,0,0.19,0,0.19,0,0.19,0,0.095,0,0.19,0,0.095,0.095,0.19,0.095,0.095,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0,0.095,0,0.095,0.095,0.285,0.095,0.285,0.19,0.38,0.19,0.38,0.285,0.38,0.285,0.57,0.285,0,0,0,0,0,0,0.095,0,0.095,0,0.095,0.095,0.285,0.095,0.285,0.19,0.38,0.19,0.38,0.285,0.38,0.285,0.57,0.285,0,0,0,0,0,0,0,0,0,0.095,0.095,0.095,0.285,0.19,0.285,0.19,0.475,0.475,0.475,0.475,0.57,0.475,0.57,0.475,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.19,0,0,0,0.19,0.095,0.19,0,0.19,0.095,0,0,0,0,0,0,0,0,0,0,0.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
